2.377461,0.000000,2.453826,0.057739,0.858441,0.000000,0.248868,2.143777,0.000000,0.000000,0.000000,0.000000,0.000000,1.386272,0.000000,0.027681,0.000000,0.000000,0.289902,0.000000,0.909163,1.540289,0.647771,0.000000,0.000000,0.511741,0.281721,0.000000,0.000000,0.007495,1.458091,0.000000,0.000000,0.410614,0.000000,0.000000,0.000000,0.000000,1.499141,0.000000,0.843647,0.222028,1.199216,0.000000,0.000000,0.579066,0.000000,0.053502,0.000000,0.000000,1.028061,0.160349,0.000000,0.063245,0.805522,0.000000,0.000000,2.216631,0.000000,0.000000,4.826848,0.000000,0.000000,0.478013,0.128552,0.000000,0.000000,0.882533,0.185196,0.000000,0.000000,2.925356,0.000000,0.000000,0.000000,0.000000,0.000000,0.799829,0.000000
2.184301,0.056004,2.669219,0.000000,0.000000,0.000000,1.021378,3.063073,1.159571,0.000000,0.000000,0.000000,0.510519,1.858588,0.000000,0.000000,0.000000,0.000000,1.053723,0.000000,1.485724,2.334363,1.625840,0.383289,0.915489,0.511743,0.000000,0.000000,0.000000,0.146011,1.473260,0.000000,0.000000,0.000000,0.288422,0.000000,0.000000,0.000000,1.291546,1.031057,0.000000,0.000000,0.575597,0.488653,0.818362,0.980023,0.000000,1.107836,0.000000,0.000000,1.088056,0.175983,0.000000,0.063392,0.762560,0.000000,0.000000,1.911511,0.000000,0.000000,3.903151,0.000000,2.916111,1.940315,0.000000,0.000000,0.000000,1.202348,0.185431,0.232563,0.000000,1.828261,0.000000,0.000000,0.000000,3.077443,0.000000,0.269478,1.717997
1.598673,0.214907,2.306445,0.000000,0.113531,0.320810,1.006668,3.400252,1.434336,0.277857,0.000000,0.000000,0.571440,2.950764,0.000000,0.034853,0.000000,0.019172,0.296652,0.000000,1.129851,1.524114,1.333692,0.385380,0.418966,0.511738,0.000000,0.000000,0.000000,0.121202,1.745649,0.461202,0.154866,0.000000,0.000000,0.000000,0.000000,0.000000,1.803759,1.115776,0.000000,1.051520,0.342239,0.677588,1.006018,1.054645,0.000000,1.580897,0.000000,0.000000,0.000000,1.413976,0.000000,0.063582,1.003392,0.000000,0.000000,0.000000,0.000000,0.000000,2.538629,0.000000,1.857161,0.519342,0.000000,0.000000,0.000000,2.198681,0.185680,0.479259,0.013417,0.459040,0.000000,0.000000,0.000000,1.342435,0.706919,0.940707,1.537183
1.884264,0.013315,2.245586,0.199266,1.329588,0.160923,1.266602,3.780776,1.089943,0.706773,0.000000,0.174285,0.476696,3.267256,0.000000,0.000000,0.000000,0.717778,0.193733,0.002873,2.040544,1.304935,0.499342,1.463564,1.315436,0.511729,0.753506,0.000000,0.930068,0.000000,2.083143,1.082141,0.508197,0.000000,0.000000,0.769821,0.507315,0.060636,2.019995,1.943056,0.000000,1.364712,0.059492,0.000000,1.425542,0.633245,0.000000,3.509040,0.000000,0.321929,0.000000,2.768361,0.000000,0.063758,1.230927,0.000000,0.000000,1.066928,0.000000,0.000000,5.201558,0.000000,2.698689,0.560048,0.234105,0.000000,0.000000,1.971548,0.185917,0.288971,0.439379,1.758062,0.000000,0.000000,0.000000,1.547231,1.307904,0.202134,3.150664
1.699379,0.000000,2.249496,0.000000,0.918526,0.141767,0.887674,3.742244,1.165187,1.004687,0.000000,0.085196,0.303279,3.030259,0.000000,0.000000,0.000000,0.867077,0.000000,0.000000,1.438519,1.251629,0.000000,1.248289,1.150783,0.511720,0.451174,0.000000,1.037706,0.000000,2.068123,0.746660,0.000000,0.000000,0.264125,0.469902,0.238385,0.499907,2.148550,1.647594,0.000000,1.096939,0.000000,0.000000,0.891705,0.510460,0.000000,2.642399,0.000000,0.661129,0.000000,3.253352,0.000000,0.063893,1.457199,0.000000,0.000000,0.000000,0.000000,0.000000,2.560841,0.000000,2.284842,1.966235,0.451018,0.000000,0.000000,1.228446,0.186125,0.061603,0.020934,0.205453,0.000000,0.000000,0.037773,0.876876,1.862429,0.000000,3.139328
1.326423,0.000000,1.988246,0.000000,0.000000,0.138537,0.479815,3.654173,1.154795,0.982358,0.000000,0.046094,0.156652,2.953409,0.000000,0.000000,0.000000,0.248207,0.000000,0.499870,0.901089,1.022563,0.550416,0.843180,0.486855,0.511712,0.000000,0.000000,0.000000,0.222695,2.038701,0.000000,0.000000,0.000000,0.256548,0.000000,0.094725,0.745712,2.110881,0.346398,0.000000,0.884993,0.321854,0.000000,0.000000,0.585037,0.000000,1.090083,0.000000,0.000000,0.000000,3.227673,0.000000,0.064024,1.464501,0.000000,0.000000,1.174051,0.000000,0.000000,0.000000,0.000000,1.125078,2.608637,0.074622,0.000000,0.000000,0.082245,0.186309,0.000000,0.000000,0.557211,0.000000,0.000000,0.164314,0.000000,2.046090,0.000000,2.019732
1.403626,0.000000,2.014558,0.000000,0.000000,0.105625,0.354301,3.649823,1.035116,1.149480,0.000000,0.100184,0.067526,2.792754,0.000000,0.000000,0.000000,0.406687,0.000000,0.300256,1.086230,0.924662,0.287721,1.033137,0.928092,0.511703,0.000000,0.000000,0.457145,0.311176,2.079353,0.000000,0.000000,0.000000,0.440546,0.642093,0.199055,0.794083,2.010345,0.721970,0.051171,0.778763,0.213660,0.182905,0.000000,0.831764,0.000000,0.741025,0.000000,0.000000,0.000000,3.672113,0.000000,0.064137,1.571186,0.000000,0.000000,1.177571,0.000000,0.000000,0.000000,0.000000,0.907189,2.888188,0.411875,0.000000,0.000000,0.024937,0.186461,0.000000,0.000000,0.363819,0.000000,0.000000,0.000000,0.000000,2.096503,0.102208,2.319251
1.397984,0.000000,1.971991,0.000000,0.000000,0.117537,0.334173,3.629934,1.136209,1.244287,0.000000,0.149158,0.118011,2.683452,0.000000,0.000000,0.000000,0.381700,0.000000,0.332467,1.110508,0.719008,0.297080,1.049882,0.977969,0.511695,0.052474,0.000000,0.547604,0.343621,1.981947,0.000000,0.000000,0.000000,0.488758,0.859942,0.180408,0.724132,2.028676,0.821967,0.235155,0.743533,0.197865,0.409428,0.000000,0.921192,0.000000,0.617402,0.000000,0.000000,0.000000,3.861501,0.000000,0.064245,1.550635,0.000000,0.000000,0.701460,0.000000,0.000000,0.000000,0.000000,0.745676,2.835410,0.362288,0.000000,0.000000,0.013124,0.186593,0.000000,0.000000,0.108527,0.000000,0.000000,0.000000,0.000000,1.919344,0.000000,2.305233
1.315031,0.000000,1.909776,0.020946,0.000000,0.127682,0.310389,3.668219,1.202792,1.306933,0.000000,0.175056,0.146363,2.655232,0.000000,0.000000,0.000000,0.360099,0.000000,0.328243,1.074666,0.537047,0.322257,1.003847,0.902147,0.511687,0.022577,0.000000,0.541578,0.356217,1.847915,0.000000,0.000000,0.000000,0.569024,0.891932,0.116113,0.640108,2.089018,0.872405,0.353255,0.685466,0.317044,0.559769,0.000000,0.935972,0.000000,0.573964,0.000000,0.000000,0.000000,3.991605,0.000000,0.064352,1.522319,0.000000,0.000000,0.397600,0.000000,0.000000,0.195073,0.000000,0.526197,2.783398,0.274751,0.000000,0.000000,0.070938,0.186732,0.000000,0.000000,0.000000,0.073540,0.000000,0.000000,0.000000,1.713577,0.000000,2.154203
1.334450,0.000000,1.718670,0.001186,0.000000,0.189541,0.449764,3.647275,1.396319,1.441047,0.163907,0.366109,0.359837,2.693697,0.000000,0.000000,0.000000,0.107947,0.000000,0.422202,1.134982,0.498538,0.528606,0.969385,0.892489,0.511678,0.042137,0.000000,0.451151,0.213958,1.772280,0.000000,0.000000,0.000000,0.522961,0.850492,0.059469,0.367172,2.121977,1.016443,0.922652,0.687873,0.171625,0.438460,0.000000,1.049121,0.000000,1.127271,0.000000,0.000000,0.316594,3.894485,0.000000,0.064455,1.413628,0.000000,0.000000,0.000000,0.000000,0.000000,1.421990,0.000000,0.257085,2.596235,0.000000,0.000000,0.000000,0.000000,0.186865,0.000000,0.000000,0.000000,0.120735,0.000000,0.000000,0.000000,1.388401,0.000000,2.195801
1.418782,0.000000,1.564603,0.000000,0.000000,0.203586,0.546708,3.599839,1.644104,1.502107,0.465774,0.544692,0.500671,2.768380,0.000000,0.294544,0.000000,0.066916,0.050107,0.471897,1.284105,0.440405,0.444981,0.922580,0.914955,0.511670,0.000000,0.000000,0.589074,0.122706,1.592401,0.194134,0.386077,0.000000,0.486031,0.992114,0.000000,0.063855,2.182662,1.138276,1.286813,0.721201,0.116463,0.297965,0.013328,1.133919,0.000000,1.698209,0.000000,0.000000,0.460325,3.895883,0.000000,0.064558,1.338315,0.000000,0.000000,0.000000,0.000000,0.000000,2.510617,0.000000,0.285543,2.098285,0.000000,0.000000,0.000000,0.000000,0.187004,0.000000,0.000000,0.000000,0.146003,0.000000,0.000000,0.000000,1.170577,0.000000,2.142221
1.413227,0.000000,1.443913,0.004321,0.000000,0.205615,0.621164,3.602343,1.642215,1.580346,0.678444,0.646960,0.558500,2.773584,0.000000,0.546097,0.000000,0.000000,0.107930,0.546753,1.430220,0.477340,0.465509,0.997683,0.861470,0.511662,0.000000,0.000000,0.521065,0.063947,1.554186,0.130774,0.905230,0.000000,0.419781,1.130155,0.006892,0.000000,2.107723,1.142833,1.699950,0.523723,0.170128,0.208137,0.184560,1.237217,0.000000,1.994006,0.000000,0.000000,0.845464,4.006415,0.000000,0.064657,1.288723,0.000000,0.000000,0.080469,0.000000,0.000000,3.140331,0.000000,0.032415,1.750938,0.023331,0.000000,0.000000,0.000000,0.187141,0.000000,0.000000,0.000000,0.155604,0.000000,0.000000,0.000000,1.048126,0.136895,2.037376
1.300208,0.000000,1.407798,0.230456,0.000000,0.088131,0.420008,3.424378,1.543076,1.545910,0.633495,0.503370,0.317087,2.639108,0.000000,0.432992,0.000000,0.272803,0.104592,0.686089,0.750670,0.766698,0.340717,0.419276,0.556918,0.511654,0.000000,0.000000,0.116543,0.246190,1.642469,0.000000,0.000000,0.000000,0.206090,0.203381,0.000000,0.007001,1.899517,0.449122,1.219199,0.069995,0.596102,0.000000,0.293259,1.019398,0.000000,1.457346,0.000000,0.000000,1.504064,4.088093,0.000000,0.064757,1.402438,0.000000,0.000000,0.000000,0.000000,0.000000,1.085157,0.000000,0.000000,1.286044,0.000000,0.000000,0.000000,0.000000,0.187314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.095133,0.000000,1.438467
1.036750,0.000000,1.278564,0.168646,0.259183,0.000000,0.218002,3.425275,1.329740,1.441548,0.685431,0.352742,0.134308,2.592126,0.000000,0.413585,0.000000,0.556086,0.341324,0.985076,0.081445,1.042668,0.248240,0.000000,0.076206,0.511647,0.000000,0.009498,0.000000,0.356435,1.777353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063042,1.736904,0.000000,0.649310,0.001972,0.912252,0.000000,0.003529,0.696986,0.000000,0.773827,0.000000,0.000000,1.817739,4.213941,0.000000,0.064855,1.485892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.077266,0.045693,0.000000,0.000000,0.000000,0.187484,0.000000,0.000000,0.384127,0.000000,0.000000,0.000000,0.773914,0.950193,0.000000,0.690342
1.290632,0.000000,1.427180,0.068980,0.351536,0.000000,0.188058,3.208004,1.119773,1.215134,0.274256,0.388558,0.159077,2.115388,0.000000,0.801554,0.165229,0.352950,0.607438,1.207050,0.000000,0.894986,0.000000,0.000000,0.162352,0.511639,0.000000,0.152011,0.000000,0.455402,1.846401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.000000,1.659069,0.000000,1.008738,0.077307,0.933022,0.009471,0.209130,0.368921,0.000000,0.637818,0.000000,0.000000,1.289976,4.426933,0.000000,0.064943,1.479815,0.000000,0.000000,0.000000,0.000000,0.000000,0.432099,0.000000,0.000000,0.885329,0.000000,0.000000,0.000000,0.000000,0.187639,0.000000,0.000000,0.767377,0.000000,0.000000,0.000000,1.566657,1.175248,0.000000,0.696897
1.623415,0.000000,1.590270,0.000000,0.077344,0.000000,0.119437,2.984266,1.041974,0.878797,0.000000,0.526971,0.134179,1.488096,0.000000,0.995764,0.417957,0.000000,0.708282,1.292590,0.053061,0.794100,0.000000,0.000000,0.358164,0.511631,0.000000,0.150253,0.000000,0.546396,1.863230,0.000000,0.000000,0.000000,0.000000,0.149690,0.350039,0.000000,1.495807,0.000000,1.679362,0.216369,0.509452,0.437933,0.449345,0.074266,0.000000,0.362380,0.000000,0.000000,0.655007,4.691692,0.000000,0.065029,1.496923,0.000000,0.000000,0.000000,0.000000,0.000000,1.228597,0.000000,0.000000,0.455472,0.000000,0.000000,0.000000,0.147893,0.187788,0.000000,0.000000,0.883140,0.000000,0.000000,0.000000,2.177536,1.514139,0.000000,0.674361
1.754907,0.000000,1.775229,0.027255,0.000000,0.000000,0.161291,2.945919,1.005161,0.916612,0.000000,0.610420,0.197113,1.144824,0.000000,1.157053,0.585308,0.000000,0.890929,1.429197,0.117111,0.648603,0.000000,0.000000,0.490876,0.511623,0.000000,0.337577,0.000000,0.553239,1.915201,0.000000,0.000000,0.000000,0.000000,0.844673,0.600875,0.000000,1.371707,0.000000,1.863714,0.228948,0.330275,0.332917,0.513242,0.000000,0.000000,0.386113,0.000000,0.000000,0.048157,4.831459,0.000000,0.065108,1.502042,0.000000,0.000000,0.000000,0.000000,0.000000,0.516691,0.000000,0.000000,0.458967,0.000000,0.000000,0.000000,0.488343,0.187926,0.000000,0.000000,0.470959,0.000000,0.000000,0.000000,2.384302,1.624722,0.306005,0.986484
1.494648,0.000000,1.759026,0.170754,0.058554,0.000000,0.172235,3.115020,0.986875,0.993099,0.000000,0.508066,0.268738,1.256575,0.000000,0.837720,0.490015,0.164305,0.899276,1.356330,0.000000,0.702383,0.000000,0.000000,0.204977,0.511615,0.000000,0.351788,0.000000,0.516560,1.960866,0.000000,0.129461,0.000000,0.000000,0.357135,0.469536,0.000000,1.317070,0.000000,1.433451,0.111254,0.417503,0.000000,0.349399,0.000000,0.000000,0.235564,0.000000,0.000000,0.052700,4.646767,0.000000,0.065186,1.533878,0.000000,0.000000,0.097846,0.000000,0.000000,0.482254,0.000000,0.000000,0.675845,0.000000,0.000000,0.000000,0.411006,0.188041,0.000000,0.000000,0.391991,0.000000,0.000000,0.000000,2.312392,1.407302,0.371916,0.988900
1.304581,0.000000,1.707099,0.184517,0.000000,0.000000,0.258409,3.251736,1.170155,1.080595,0.037350,0.503501,0.445685,1.443599,0.000000,0.754522,0.270294,0.375537,0.814360,1.469731,0.000000,0.943918,0.000000,0.000000,0.000000,0.511607,0.000000,0.433009,0.000000,0.468866,1.998700,0.000000,0.371427,0.000000,0.000000,0.034047,0.416721,0.140055,1.209055,0.000000,1.041296,0.042239,0.496928,0.000000,0.244790,0.000000,0.000000,0.446907,0.000000,0.000000,0.000000,4.497932,0.000000,0.065257,1.547190,0.000000,0.000000,0.090369,0.000000,0.000000,0.000000,0.000000,0.000000,0.572835,0.000000,0.000000,0.000000,0.228838,0.188152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.926354,0.968580,0.496096,1.078051
1.143844,0.000000,1.663967,0.190883,0.000000,0.000000,0.341511,3.365512,1.337905,1.175268,0.205141,0.511952,0.613297,1.614001,0.000000,0.721758,0.057113,0.582158,0.722276,1.578653,0.000000,1.209888,0.000000,0.000000,0.000000,0.511598,0.000000,0.546331,0.000000,0.419185,2.032419,0.000000,0.566241,0.000000,0.000000,0.000000,0.377337,0.334206,1.093560,0.000000,0.654371,0.000000,0.590753,0.000000,0.160903,0.000000,0.000000,0.682944,0.103172,0.000000,0.000000,4.345839,0.000000,0.065330,1.559886,0.000000,0.000000,0.136422,0.000000,0.000000,0.000000,0.000000,0.082023,0.445972,0.000000,0.000000,0.000000,0.025826,0.188263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.520655,0.529087,0.642443,1.171684
1.166851,0.000000,1.773937,0.146109,0.000000,0.000000,0.546677,3.374654,1.253014,1.299633,0.111705,0.367285,0.813080,1.525845,0.000000,0.468940,0.005377,0.642642,0.523555,1.347663,0.000000,1.353705,0.000000,0.000000,0.000000,0.511590,0.080705,0.356380,0.350969,0.193743,2.051688,0.000000,0.169027,0.000000,0.000000,0.000000,0.308238,0.282776,1.148034,0.511002,0.278862,0.000000,0.118132,0.000000,0.000000,0.000000,0.000000,0.217138,0.120054,0.000000,0.000000,4.287992,0.000000,0.065397,1.553321,0.000000,0.000000,0.000000,0.000000,0.000000,0.884743,0.000000,0.372904,0.123728,0.000000,0.000000,0.000000,0.000000,0.188371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.947612,0.252329,0.578234,1.440992
1.013080,0.000000,1.691847,0.071543,0.000000,0.000000,0.580140,3.442760,1.217946,1.313479,0.271048,0.276556,0.910678,1.582178,0.000000,0.315336,0.000000,0.617146,0.408956,1.357239,0.003085,1.455921,0.000000,0.000000,0.000000,0.511581,0.119761,0.305582,0.198176,0.079010,2.030514,0.000000,0.000000,0.000000,0.000000,0.000000,0.167464,0.309061,1.193768,0.391922,0.081940,0.000000,0.116605,0.000000,0.000000,0.000000,0.000000,0.000000,0.197924,0.000000,0.000000,4.048189,0.000000,0.065462,1.541547,0.000000,0.000000,0.000000,0.000000,0.000000,0.813064,0.000000,0.131215,0.136121,0.000000,0.000000,0.000000,0.000000,0.188475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.937440,0.000000,0.401168,1.225251
1.088190,0.000000,1.722362,0.000000,0.000000,0.003231,0.657029,3.420084,0.960245,1.364390,0.267127,0.305214,0.971793,1.373963,0.000000,0.176756,0.044699,0.501154,0.393273,1.327335,0.129316,1.483542,0.000000,0.000000,0.000000,0.511573,0.000000,0.196226,0.298820,0.000000,2.074920,0.066292,0.000000,0.000000,0.000000,0.000000,0.251777,0.331919,1.217671,0.617777,0.000000,0.000000,0.248977,0.000000,0.000000,0.031011,0.000000,0.000000,0.395276,0.000000,0.000000,3.864611,0.000000,0.065524,1.510415,0.000000,0.000000,0.000000,0.000000,0.000000,1.340200,0.000000,0.000000,0.111703,0.000000,0.000000,0.000000,0.000000,0.188567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843649,0.000000,0.227647,1.471005
1.229367,0.000000,1.716021,0.000000,0.000000,0.037727,0.727332,3.364029,0.821953,1.378229,0.221939,0.380398,1.024408,1.333348,0.000000,0.277509,0.103315,0.393883,0.463871,1.384470,0.438191,1.490803,0.000000,0.250396,0.000000,0.511564,0.000000,0.001432,0.399527,0.000000,2.042107,0.137631,0.000000,0.100360,0.000000,0.000000,0.518478,0.387711,1.241321,0.865197,0.000000,0.078210,0.225625,0.000000,0.000000,0.075390,0.000000,0.228660,0.533641,0.000000,0.000000,3.658791,0.000000,0.065583,1.463356,0.000000,0.000000,0.000000,0.000000,0.000000,2.039651,0.000000,0.000000,0.000000,0.025619,0.000000,0.000000,0.148807,0.188655,0.000000,0.095902,0.215278,0.000000,0.000000,0.000000,0.867760,0.000000,0.162056,1.698335
1.378345,0.000000,1.949342,0.000000,0.192489,0.000000,0.859939,3.443174,0.621511,1.140210,0.000000,0.407615,1.014086,1.514201,0.000000,0.618647,0.157443,0.523478,0.426990,1.647050,0.859653,1.954970,0.000000,0.737787,0.000000,0.511559,0.000000,0.231935,0.657801,0.000000,1.838601,0.334755,0.000000,0.000000,0.000000,0.241287,0.913290,0.351748,1.216504,1.283759,0.000000,0.374289,0.073521,0.000000,0.000000,0.000000,0.000000,0.638908,0.511277,0.021238,0.000000,3.673904,0.000000,0.065633,1.379010,0.000000,0.000000,1.479039,0.000000,0.000000,5.025734,0.000000,0.697165,0.463017,0.670767,0.000000,0.000000,0.000000,0.188812,0.000000,0.577047,2.367159,0.000000,0.000000,0.000000,0.222992,0.000000,0.671377,1.935120
